IPV6频道专区,#genre#

DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4

DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4

2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4

桥边姑娘,https://vdse.bdstatic.com/8ae4235344c61f9c05ccf3716c84e823.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F

2021年6首网络伤感情歌,http://39.165.32.235:88/v1.go2yd.com/video/fcaf341a6038ed4d8dbd50deaf3036c1.mp4_bd.mp4

2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4

6首DJ情歌,https://vdse.bdstatic.com//e0ad4d203cd7d7ffa943544c8d2ddbd3.mp4

几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4

精选6首DJ情歌,https://vdse.bdstatic.com//2ead9cf04f5e9e3a99eea79534c3c104.mp4

《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4

酒吧DJ舞曲,https://vdse.bdstatic.com//5208fb24e1d76b0e81f992e91537f086.mp4

5首伤感情歌DJ,https://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4

几首绝美情歌DJ,https://vdse.bdstatic.com//c5c64b60c9fdfbdfa3e959bb1d56c4b0.mp4

【经典老歌】DJ8首,https://vdse.bdstatic.com//0ac0c7446ae226121af41b2b4e375ae3.mp4

几首DJ舞曲,https://vdse.bdstatic.com//0f464b2beaf5887f90ac36b68fcd342f.mp4

女生DJ伤感情歌,https://vdse.bdstatic.com//8fe41305b5c64f8e11715b4dfd442c67.mp4

2021最佳伤感情歌,https://vdse.bdstatic.com//59c5abc138bf1da5585bb765c530137e.mp4

车载DJ舞曲,https://vd3.bdstatic.com/mda-nask5v8g11h6fqmf/sc/cae_h264_delogo/1643293983357482773/mda-nask5v8g11h6fqmf.mp4

7首「伤感情歌」,https://vd2.bdstatic.com/mda-nbdj7sp20st0jd9d/sc/cae_h264_delogo/1644847557994341172/mda-nbdj7sp20st0jd9d.mp4

经典老歌6首,https://vd2.bdstatic.com/mda-ncd2yz4tkhsx9x7n/sc/cae_h264_delogo/1647224948607209677/mda-ncd2yz4tkhsx9x7n.mp4

DJ情歌8首,https://vd2.bdstatic.com/mda-mk7hhug7aprk2806/sc/cae_h264/1636496746808750167/mda-mk7hhug7aprk2806.mp4

DJ情歌5首,https://vd3.bdstatic.com/mda-mmg7iqkrutbwd7az/sc/cae_h264/1639851941696222972/mda-mmg7iqkrutbwd7az.mp4

5首伤感DJ,https://vd2.bdstatic.com/mda-nd5cr584424xr57c/sc/cae_h264_delogo/1649238205192327499/mda-nd5cr584424xr57c.mp4

DJ《舍不得又能怎样呢》,https://vd2.bdstatic.com/mda-ncv1qd3acxskd46p/sc/cae_h264_delogo/1648720820032252958/mda-ncv1qd3acxskd46p.mp4

情哥哥DJ,https://vd3.bdstatic.com/mda-kjs8ewqz9tidsdjk/v1-cae/hd/mda-kjs8ewqz9tidsdjk.mp4

现场一曲《最美的情缘》DJ版,https://vd3.bdstatic.com/mda-ih4mz2ubqfx9q9gb/sc/mda-ih4mz2ubqfx9q9gb.mp4

DJ舞曲《闯天涯》,https://vd2.bdstatic.com/mda-mjf3hahmam95yfkd/sc/cae_h264_nowatermark/1634352379471224566/mda-mjf3hahmam95yfkd.mp4

精选DJ洗脑神曲,https://vd2.bdstatic.com/mda-ncsh78jh0xna7ngs/sc/cae_h264_delogo/1648389408244925817/mda-ncsh78jh0xna7ngs.mp4

最火的5首DJ舞曲,https://vd2.bdstatic.com/mda-mmqfbgzdj99h2g2a/sc/cae_h264_nowatermark/1640431486180468034/mda-mmqfbgzdj99h2g2a.mp4

情难断,https://vd2.bdstatic.com/mda-nc64m5emhisa13mr/cae_h264_delogo/1646623933147802848/mda-nc64m5emhisa13mr.mp4

13首《经典老歌》DJ舞曲版,https://vd4.bdstatic.com/mda-igbpw1bm4vdxitj0/logo/sc/mda-igbpw1bm4vdxitj0.mp4

《经典老歌》DJ舞曲串烧,https://vd3.bdstatic.com/mda-ihps4033ktcz7mfq/sc/mda-ihps4033ktcz7mfq.mp4

《感动天感动地》超嗨版,https://vd2.bdstatic.com/mda-kc9syj5km9m1bvbq/sc/mda-kc9syj5km9m1bvbq.mp4

《潇洒的走DJ》动感节奏,https://vd4.bdstatic.com/mda-kgirfiwxg342z9d8/v1-cae/sc/mda-kgirfiwxg342z9d8.mp4

《经典老歌》伤感女声篇,https://vd3.bdstatic.com/mda-ig8mrb0k4jjc5ydt/sc/mda-ig8mrb0k4jjc5ydt.mp4

DJ舞曲,https://vd4.bdstatic.com/mda-idpg23napy9gsnxb/logo/sc/mda-idpg23napy9gsnxb.mp4

2020国外热门动感DJ版,https://vd3.bdstatic.com/mda-kb2bqk7bw0ntjpfn/sc/mda-kb2bqk7bw0ntjpfn.mp4

2019火爆DJ串烧第一期,https://vd2.bdstatic.com/mda-jgjca1pammc75yy9/sc/mda-jgjca1pammc75yy9.mp4

郭镐鸣《野摩托》,https://vd3.bdstatic.com/mda-mekfm7wu6f4rtt99/1080p/cae_h264/1621595318412084671/mda-mekfm7wu6f4rtt99.mp4#

赵蕾蕾《寂寞的城伤心的人》,https://vd2.bdstatic.com/mda-mesdm11tdp69a9ye/1080p/cae_h264/1622115758783335310/mda-mesdm11tdp69a9ye.mp4#

DJ版《真的为你哭了》,https://vd2.bdstatic.com/mda-me5chwexudvzcayg//cae_h264_nowatermark/1620297137821103617/mda-me5chwexudvzcayg.mp4#

DJ版《三月里的小雨》,https://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4#

伤感DJ《等》,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4#

DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4#

DJ舞曲《让我做你的眼睛》,https://vd2.bdstatic.com/mda-mhaargrart2qrkdz/1080p/cae_h264/1629630942996744682/mda-mhaargrart2qrkdz.mp4#

DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4#

DJ版《蜜雪冰城》,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4#

DJ版《夜难眠》,https://vd3.bdstatic.com/mda-mh5hwg99vtp777bj/1080p/cae_h264/1628420576290088489/mda-mh5hwg99vtp777bj.mp4#

《无味》 DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4#

DJ版《原谅你的谎》,https://vd4.bdstatic.com/mda-mhacxx5vhr2we882/1080p/cae_h264/1628673933350116053/mda-mhacxx5vhr2we882.mp4#

DJ《等爱》,https://vd2.bdstatic.com/mda-mfhh1e0hwq212rrt/sc/h264/1623988905898256147/mda-mfhh1e0hwq212rrt.mp4#

DJ《醉过多少回》,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4#

DJ情歌《爱情迷了路》,https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4#

《忘川彼岸DJ》,https://vd2.bdstatic.com/mda-md2eyfntemujuft5/1080p/cae_h264/1617446472/mda-md2eyfntemujuft5.mp4#

DJ音乐舞曲《一千个轮回》,https://vd4.bdstatic.com/mda-mdu1939m1muvhme3/1080p/cae_h264/1619662287022848524/mda-mdu1939m1muvhme3.mp4#

DJ最美不过你的微笑,https://vd4.bdstatic.com/mda-mhs2qjdmkjz2rb7g/sc/cae_h264/1630029534870787600/mda-mhs2qjdmkjz2rb7g.mp4#

DJ 流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4#

车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4#

百花香(抖音DJ版),https://vd4.bdstatic.com/mda-mdsd1z3wbqeeyumq//cae_h264_nowatermark/1620021906658368673/mda-mdsd1z3wbqeeyumq.mp4#

经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4#

精选五首DJ男声串烧,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4#

一夜火爆i网络DJ舞曲,https://vdse.bdstatic.com//692b9306c06b72d223c9d714f8ebe579.mp4#

2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4#

2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4#

2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4#

DJ版《秒针》,https://vd3.bdstatic.com/mda-ncceyqpywz4ttnzk/720p/h264_delogo/1647167736192140920/mda-ncceyqpywz4ttnzk.mp4我在你眼里到底算什么-车载夜店音乐DJ视频

2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4

6首DJ情歌,https://vdse.bdstatic.com//e0ad4d203cd7d7ffa943544c8d2ddbd3.mp4,
          https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4

精选6首DJ情歌,https://vdse.bdstatic.com//2ead9cf04f5e9e3a99eea79534c3c104.mp4

《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4

精选dj,https://vd3.bdstatic.com/mda-mm68drt808w1nins/720p/h264/1638861890075163680/mda-mm68drt808w1nins.mp4

伤感情歌DJ,https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4

DJ情歌,https://vd2.bdstatic.com/mda-mm67ychk60q5n0d1/sc/cae_h264/1638893384360470440/mda-mm67ychk60q5n0d1.mp4

绝美情歌dj,https://vd2.bdstatic.com/mda-mkp952u577gbq8uc/sc/cae_h264/1637737197319948432/mda-mkp952u577gbq8uc.mp4

慢摇dj舞曲,https://vd2.bdstatic.com/mda-mkpi5r0xe92ja446/sc/cae_h264/1637775035132431598/mda-mkpi5r0xe92ja446.mp4

男神dj舞曲,https://vd4.bdstatic.com/mda-mkpbcp1thzqg8vju/sc/cae_h264/1637772142027994508/mda-mkpbcp1thzqg8vju.mp4

韩国女团dj,https://vd3.bdstatic.com/mda-mknba5i60je0d2dn/sc/cae_h264/1637654844357830568/mda-mknba5i60je0d2dn.mp4

舞台美女dj,https://vd3.bdstatic.com/mda-mkqbe1ef59ez946b/sc/cae_h264/1637833461439457045/mda-mkqbe1ef59ez946b.mp4

日韩舞曲DJ,https://vd4.bdstatic.com/mda-mknatf58h2evy18i/sc/cae_h264/1637653930525484478/mda-mknatf58h2evy18i.mp4

七首DJ情歌,https://vdse.bdstatic.com//ed10354ac1acc37c9922074fd88d3697.mp4

《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4

《对面小姐姐》,https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4

dj舞曲英雄泪,https://vd3.bdstatic.com/mda-mkt45tnypacz3smk/sc/cae_h264/1638069225501294830/mda-mkt45tnypacz3smk.mp4

敢问路在何方dj,https://vd4.bdstatic.com/mda-mjbc5jr1y4bpqjma/sc/cae_h264_nowatermark/1634028115028515183/mda-mjbc5jr1y4bpqjma.mp4

爱江山更爱美人,https://vd4.bdstatic.com/mda-mm2a18n5jdh6d8bs/sc/cae_h264/1638516147610932793/mda-mm2a18n5jdh6d8bs.mp4

今夜回望dj,https://vd2.bdstatic.com/mda-mkv7cbzq5xdtf9ms/sc/cae_h264/1638478442002383579/mda-mkv7cbzq5xdtf9ms.mp4

车震一小时,http://gcw.bdcdn.shoujiduoduo.com/201805/0748-641.mp4

高胜美经典歌曲,https://vdse.bdstatic.com//ff9ca37b153c35642888b38d07b039a5.mp4

6首伤感DJ舞曲,https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4

美人热舞洗脑DJ舞曲,https://vdse.bdstatic.com//3700f6b78ceaf0f4a5313f4d68c95b72.mp4
        ]
      }
    ]
  },
  {
     游 戏 区,#genre#

穿越火线,http://tc-tct.douyucdn2.cn/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1

和平精英·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=6c429f39afed615e842e02ad1a9b1c6e&token=cpn-androidmpro-0-999-d32d75306aab2a7980ad37445844bcccf012d2bb110b5c33&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1

梦幻西游·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/9163712rMgvzHPS8.flv?wsAuth=08386df29327fb79ef1cf360dd01e99c&token=cpn-androidmpro-0-9163712-b202112df1a8ff8ce762e1d3561b3623df9da0ea0a74880e&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1

跑跑卡丁车,http://tc-tct.douyucdn2.cn/dyliveflv1/7722576rWHyhVf6Z_2000.flv?wsAuth=05a690d94290609839e7c868f44fbc3d&token=cpn-androidmpro-0-7722576-6b878e1c279c4ee5468d3b8183a8170664764100093885bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1

QQ飞车·手游,http://tc-tct.douyucdn2.cn/dyliveflv1a/5040227raXQRnvWY_2000.flv?wsAuth=0654cc930e81f0d2b58264196ded38af&token=cpn-androidmpro-0-5040227-432528579fe947129e217c8f3c39d0a94c81c1426c347bfb&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2

CF手游,http://tc-tct.douyucdn2.cn/dyliveflv1/868191rjy69PsEAz_2000.flv?wsAuth=63d571126613feca6067da321aaf2df2&token=cpn-androidmpro-0-868191-846aacab1859214c037e4d0c263121580403540feea39901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1

王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2

穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1

英雄联盟LOL,http://tc-tct.douyucdn2.cn/dyliveflv1a/288016rlols5_2000.flv?wsAuth=2195aecdcc2af09636f7a9bda35cb7a7&token=cpn-androidmpro-0-288016-e9416291174176ee25f8bd3a2a584d653bdaf9d5d79b1e87&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2,
          http://tc-tct.douyucdn2.cn/dyliveflv1/33rZqq6arVHACVYX_2000.flv?wsAuth=af904a73bbcad103b22d978fa92cac42&token=cpn-androidmpro-0-33-d2a5a54b01376002a26c9a446ef1c1a65273d7082a10735d&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1

UFC格斗精选,http://ttkx.cc:776/8585/mg9.php?id=ufcgdjx,
          http://182.92.109.190:1668/72/72.php?id=ufcgdjx

跑跑卡丁车·手游,http://tc-tct.douyucdn2.cn/dyliveflv1a/6672862r90xSwiRP_2000.flv?wsAuth=1c2c516dd80b1193241687841f128073&token=cpn-androidmpro-0-6672862-ee6297daa5d07f3494aad175947a679df4184f7934380258&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2

JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2,
          http://zzy789.xyz/douyu1.php?id=488743,
          http://124.248.69.76:26781/douyu/488743,
          http://lxajh.top/tv/douyu.php?id=488743

掼蛋精英赛,http://ttkx.cc:776/8585/mg9.php?id=gdjys,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=gdjys

麻将竞技,http://1.94.31.214:35455/huya/29851941,
          http://cdn.jdshipin.com:8880/huya.php?id=29851941,
          http://ttkx.cc:776/8585/hy.php?id=29851941

游戏风云,http://ttkx.cc:776/8585/mg9.php?id=yxfy,
          http://182.92.109.190:1668/72/72.php?id=yxfy

永劫无间,http://tc-tct.douyucdn2.cn/dyliveflv1a/9662891rlaeIAP3A_2000.flv?wsAuth=07d3125e1ec93068330e14be22a09454&token=cpn-androidmpro-0-9662891-7de7dc707e1a51dddb241f8ecad4f36806d04b45752cbbd8&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
        ]
      }
    ]
  },
  {
     体育竞技,#genre#

CCTV5体育,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8,
          http://ttkx.cc:776/8585/mg9.php?id=cctv5,
          http://182.92.109.190:1668/72/72.php?id=cctv5,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv5,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv5

CCTV5+体育+,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8,
          http://182.92.109.190:1668/72/72.php?id=cctv5p,
          http://ttkx.cc:776/8585/mg9.php?id=cctv5p,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv5p

CCTV16奥运,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8,
          http://ttkx.cc:776/8585/mg9.php?id=cctv16,
          http://182.92.109.190:1668/72/72.php?id=cctv16,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv16

CCTV足球,http://ttkx.cc:776/8585/mg9.php?id=mlzq,
          http://182.92.109.190:1668/72/72.php?id=mlzq,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=mlzq

咪咕直播1,http://[2409:8087:5e08:24::d]:6610/000000001000/1/3000000001000005308/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=YanG-1989

咪咕直播2,http://[2409:8087:5e08:24::d]:6610/000000001000/1/3000000001000005969/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=YanG-1989

咪咕直播3,http://[2409:8087:5e08:24::d]:6610/000000001000/1/3000000001000007218/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=YanG-1989

全民乒乓,http://ttkx.cc:776/8585/mg9.php?id=qmpp,
          http://182.92.109.190:1668/72/72.php?id=qmpp,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=qmpp

NBA经典,http://ttkx.cc:776/8585/mg9.php?id=nbajd,
          http://182.92.109.190:1668/72/72.php?id=nbajd,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=nbajd

晴彩篮球,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226147/index.m3u8,
          http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226147/index.m3u8

综合体育,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226124/index.m3u8,
          http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226124/index.m3u8

劲爆体育,http://ttkx.cc:776/8585/mg9.php?id=jbty,
          http://182.92.109.190:1668/72/72.php?id=jbty

五星体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007,
          http://61.173.144.157:9901/tsfile/live/1010_1.m3u8,
          http://m.951688.xyz:35455/itv/5000000010000017540.m3u8?cdn=bestzb

精品体育,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8,
          http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8

超级体育,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8,
          http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
        ]
      }
    ]
  },
  {
     咪咕体育|全网,#genre#

NBA直播01,http://mg.20191209.xyz:58888/itv/3000000001000005308.m3u8?cdn=FifastbLive

NBA直播02,http://mg.20191209.xyz:58888/itv/3000000001000005969.m3u8?cdn=FifastbLive

NBA直播03,http://mg.20191209.xyz:58888/itv/3000000001000007218.m3u8?cdn=FifastbLive

NBA直播04,http://mg.20191209.xyz:58888/itv/3000000001000008001.m3u8?cdn=FifastbLive

NBA直播05,http://mg.20191209.xyz:58888/itv/3000000001000008176.m3u8?cdn=FifastbLive

NBA直播06,http://mg.20191209.xyz:58888/itv/3000000001000008379.m3u8?cdn=FifastbLive

NBA直播07,http://mg.20191209.xyz:58888/itv/3000000001000010129.m3u8?cdn=FifastbLive

NBA直播08,http://mg.20191209.xyz:58888/itv/3000000001000010948.m3u8?cdn=FifastbLive

NBA直播09,http://mg.20191209.xyz:58888/itv/3000000001000026778.m3u8?cdn=FifastbLive

NBA直播10,http://mg.20191209.xyz:58888/itv/3000000001000028638.m3u8?cdn=FifastbLive

NBA直播11,http://mg.20191209.xyz:58888/itv/3000000001000031494.m3u8?cdn=FifastbLive

NBA直播12,http://mg.20191209.xyz:58888/itv/3000000010000000097.m3u8?cdn=FifastbLive

NBA直播13,http://mg.20191209.xyz:58888/itv/3000000010000002019.m3u8?cdn=FifastbLive

NBA直播14,http://mg.20191209.xyz:58888/itv/3000000010000002032.m3u8?cdn=FifastbLive

NBA直播15,http://mg.20191209.xyz:58888/itv/3000000010000002809.m3u8?cdn=FifastbLive

NBA直播16,http://mg.20191209.xyz:58888/itv/3000000010000003915.m3u8?cdn=FifastbLive

NBA直播17,http://mg.20191209.xyz:58888/itv/3000000010000004193.m3u8?cdn=FifastbLive

NBA直播18,http://mg.20191209.xyz:58888/itv/3000000010000004464.m3u8?cdn=FifastbLive

NBA直播19,http://mg.20191209.xyz:58888/itv/3000000010000005837.m3u8?cdn=FifastbLive

NBA直播20,http://mg.20191209.xyz:58888/itv/3000000010000006077.m3u8?cdn=FifastbLive

NBA直播21,http://mg.20191209.xyz:58888/itv/3000000010000006658.m3u8?cdn=FifastbLive

NBA直播22,http://mg.20191209.xyz:58888/itv/3000000010000006944.m3u8?cdn=FifastbLive

NBA直播23,http://mg.20191209.xyz:58888/itv/3000000010000007692.m3u8?cdn=FifastbLive

NBA直播24,http://mg.20191209.xyz:58888/itv/3000000010000009788.m3u8?cdn=FifastbLive

NBA直播25,http://mg.20191209.xyz:58888/itv/3000000010000010833.m3u8?cdn=FifastbLive

NBA直播26,http://mg.20191209.xyz:58888/itv/3000000010000011112.m3u8?cdn=FifastbLive

NBA直播27,http://mg.20191209.xyz:58888/itv/3000000010000011297.m3u8?cdn=FifastbLive

NBA直播28,http://mg.20191209.xyz:58888/itv/3000000010000011518.m3u8?cdn=FifastbLive

NBA直播29,http://mg.20191209.xyz:58888/itv/3000000010000011763.m3u8?cdn=FifastbLive

NBA直播30,http://mg.20191209.xyz:58888/itv/3000000010000011873.m3u8?cdn=FifastbLive

NBA直播31,http://mg.20191209.xyz:58888/itv/3000000010000012398.m3u8?cdn=FifastbLive

NBA直播32,http://mg.20191209.xyz:58888/itv/3000000010000012450.m3u8?cdn=FifastbLive

NBA直播33,http://mg.20191209.xyz:58888/itv/3000000010000012558.m3u8?cdn=FifastbLive

NBA直播34,http://mg.20191209.xyz:58888/itv/3000000010000012616.m3u8?cdn=FifastbLive

NBA直播35,http://mg.20191209.xyz:58888/itv/3000000010000015470.m3u8?cdn=FifastbLive

NBA直播36,http://mg.20191209.xyz:58888/itv/3000000010000015560.m3u8?cdn=FifastbLive

NBA直播37,http://mg.20191209.xyz:58888/itv/3000000010000017389.m3u8?cdn=FifastbLive

NBA直播38,http://mg.20191209.xyz:58888/itv/3000000010000017678.m3u8?cdn=FifastbLive

NBA直播39,http://mg.20191209.xyz:58888/itv/3000000010000017997.m3u8?cdn=FifastbLive

NBA直播40,http://mg.20191209.xyz:58888/itv/3000000010000019380.m3u8?cdn=FifastbLive

NBA直播41,http://mg.20191209.xyz:58888/itv/3000000010000019839.m3u8?cdn=FifastbLive

NBA直播42,http://mg.20191209.xyz:58888/itv/3000000010000020168.m3u8?cdn=FifastbLive

NBA直播43,http://mg.20191209.xyz:58888/itv/3000000010000021904.m3u8?cdn=FifastbLive

NBA直播44,http://mg.20191209.xyz:58888/itv/3000000010000023434.m3u8?cdn=FifastbLive

NBA直播45,http://mg.20191209.xyz:58888/itv/3000000010000024205.m3u8?cdn=FifastbLive

NBA直播46,http://mg.20191209.xyz:58888/itv/3000000010000024691.m3u8?cdn=FifastbLive

NBA直播47,http://mg.20191209.xyz:58888/itv/3000000010000025380.m3u8?cdn=FifastbLive

NBA直播48,http://mg.20191209.xyz:58888/itv/3000000010000025943.m3u8?cdn=FifastbLive

NBA直播49,http://mg.20191209.xyz:58888/itv/3000000010000027318.m3u8?cdn=FifastbLive

NBA直播50,http://mg.20191209.xyz:58888/itv/3000000010000027638.m3u8?cdn=FifastbLive

NBA直播51,http://mg.20191209.xyz:58888/itv/3000000010000027691.m3u8?cdn=FifastbLive

NBA直播52,http://mg.20191209.xyz:58888/itv/3000000010000031669.m3u8?cdn=FifastbLive

NBA直播53,http://mg.20191209.xyz:58888/itv/3000000010000032106.m3u8?cdn=FifastbLive

NBA直播壹4K,http://mg.20191209.xyz:58888/itv/3000000010000005180.m3u8?cdn=FifastbLive

NBA直播贰4K,http://mg.20191209.xyz:58888/itv/3000000010000015686.m3u8?cdn=FifastbLive
        ]
      }
    ]
