放源的星星,#genre#
山东烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
山东烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
山东烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
灵丘电视台,https://player4.juyun.tv/tv/150434132.m3u8
武乡融媒体,https://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
平顺电视台,http://player4.juyun.tv:80/tv/149466149.m3u8
屯留电视台,http://f3jok3az.live.sxmty.com/live/hls/ebaa2bf2e7f94dc79d4e642ac76d2415/0d97361a940348729fbd0ee3f4eb9e47.m3u8
山阴电视台,http://pili-live-rtmp.188.i2863.com/i2863-188/live_188_430198.m3u8
晋中综合频道,https://live.jztvnews.cn/lsdream/40Xc057/1000/live.m3u8
晋中公共频道,http://live.jztvnews.cn/lsdream/8i6Yd67/1000/live.m3u8
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
闻喜综合频道,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8
原平电视台,http://xkmspyxn.live.sxmty.com/live/hls/f9656a0b2386464d972a0871a16d2fed/8a25d45c2f98451da8927c088f189446.m3u8
古县电视台,http://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8
双流综合频道,http://171.221.250.132:28080/live/3146B3F489F1246E4E542E341B99EEAD.m3u8
金堂电视台,https://p8.vzan.com/slowlive/188010566442385577/live.m3u8
崇州电视1套,http://livesec.mudu.tv/watch/x6h90s.m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州科教生活,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸县综合频道,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
泸县综合频道,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
德阳新闻综合,https://zb.scdytv.cn/live/xwpd.m3u8
德阳文旅科教,https://zb.scdytv.cn/live/wlkj.m3u8
什邡电视台,http://live.sfrmt.com:85/live/zhpd.m3u8
绵阳新闻综合,http://tvpull.myntv.cn/rtmp/myzh.m3u8
绵阳科教生活,http://tvpull.myntv.cn/rtmp/mykj.m3u8
北川综合频道,http://dcpull.sctvcloud.com/live/561c239c01881000e4bfd3e600000000/playlist.m3u8
广元综合频道,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广元文化生活,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
青川综合频道,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8
昭化综合频道,http://live.zhgbtv.cn:3100/hlsram/live0/index.m3u8
朝天综合频道,http://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
剑阁电视台,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
大英新闻综合,http://zb.dyrmt.com:10086/hls/P6nlSMxSg/playlist.m3u8
内江综合频道,http://njzb.scnj.tv/hls_njtv_direct/1.m3u8
内江科教生活,http://njzb.scnj.tv/hls_njtv_direct/9.m3u8
威远综合频道,http://wy-live-pull.thecover.cn/rmtlive/fmzb1710746907096.m3u8
乐山新闻综合,http://pwpull.leshan.cn/live/21609091019110008654ed1a00000000/playlist.m3u8
乐山文旅生活,http://pwpull.leshan.cn/live/216e177701911000eb46902c00000000/playlist.m3u8
金口河综合,http://pili-live-hls.227.i2863.com/i2863-227/live_227_687291.m3u8
阆中电视台,http://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
南部电视台,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
营山电视台,http://m3u8channel.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
洪雅电视台,http://dg1sy-livehls.migucloud.com/live/TIMV9AKA_C0/playlist.m3u8
彭山综合频道,https://play.psrmt.cn/live/ZYADBGLP_C0/playlist.m3u8
丹棱综合频道,http://dlpull.2289869471.com/live/08f432a6018f10004816cbcd00000000/playlist.m3u8?wsSecret=d98e7f46e3e9a00831add9054a55cbfd&wsTime=2019657600
珙县电视台,http://m3u8.chuanqigongxian.cn/nmip-media/channellive/channel100449/playlist.m3u8
筠连电视台,http://play.dameijunlian.cn/live/10004131.m3u8?auth_key=1783733887-0-0-a1440d3435267d785dcbbe1629a42558
江安电视台,http://play.jaxrm.cn/live/10056626.m3u8?auth_key=1794904149-0-0-bb4b97897e10ea786e73f37f82e47fd5
南溪电视台,http://p2hs.vzan.com/slowlive/371673471833525863/live.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH_HD.m3u8
广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
华蓥综合频道,http://218.89.61.237:83/live/xwzh.m3u8
达州新闻综合,https://file.dzrm.cn/nmip-media/channellive/channel104234/playlist.m3u8
达州文化生活,https://file.dzrm.cn/nmip-media/channellive/channel104727/playlist.m3u8
大竹新闻综合,http://lmt.dazhutv.cn/live1/live1.m3u8
宣汉综合频道,http://livexuanhan.chinamcache.com/live/push1.m3u8
雅安新闻综合频道,http://play.yunxya.com/channellive/xinwen.m3u8
雅安文化生活频道,http://play.yunxya.com/channellive/whsh.m3u8
雨城频道,http://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8
汉源电视台,http://m3u8channel-hy.yunxya.com/nmip-media/channellive/channel104355/playlist.m3u8
名山电视台,http://m3u8channel-ms.yunxya.com/nmip-media/channellive/channel100249/playlist.m3u8
石棉电视台,http://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
宝兴电视台,http://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
平昌综合频道,http://dcpull.sctvcloud.com/live/9d774482018e1000fec02f9500000000/playlist.m3u8
安岳综合频道,http://aytvpull.ayrmt.com/live/s
安岳综合频道,http://aytvpull.ayrmt.com/live/sobeystream_1728362049.m3u8
乐至电视台,http://175.155.106.72:89/live1/live1.m3u8
阿坝藏语综合,http://apppull.aba-news.com.cn/live/be57fb5401901000b611a82100000000/playlist.m3u8?wsSecret=5d932b106deb38dfdd65bf463a0278f7&wsTime=2019657600
黑水电视台,http://live.schstv.com:90/live/xwzh.m3u8
若尔盖综合,http://regpull.regrmt.cn/live/fba4bdf0019310007748ce6c00000000/playlist.m3u8?wsSecret=c48a78f1f3c14458a9867a8067c8bb5b&wsTime=2019657600
九寨沟新闻综合,http://jzpull.jzgrmt.cn/live/71af360e0193100051149d6b00000000/playlist.m3u8?wsSecret=052358fbc75c0e852954a22a51d0cd7f&wsTime=2019657600
金川电视台,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
甘孜综合频道,http://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
德格电视台,http://m3u8channel.ganzitv.com/nmip-media/channellive/channel101955/playlist.m3u8
石渠电视台,http://m3u8channel.ganzitv.com/nmip-media/channellive/channel101661/playlist.m3u8
新纪实看东方,https://bp-resource-dfl.bestv.cn/155/3/video.m3u8
爱上海,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
金山电视台,https://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8
上海教育电视台,http://tencent-live.setv.sh.cn/live/programme_setvweb.m3u8?txSecret=fd19aacaed289e44e3f6d8baa5485a41&txTime=82DF98A7
浦东区电视台,https://pdtvlive.pudongtv.cn/live/pdtv.m3u8?txSecret=8566a099e2c68ccd9bb4dab4d9bc85d8&txTime=6D17AF7F
静海电视台,http://live.jinghai.tjrmtzx.com/live/jh0909.m3u8
津南电视台,http://play.jinnantv.top/live/JNTV1.m3u8
武清电视台,http://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
滨海1套,https://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
滨海2套,https://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8
新疆巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
新疆奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
新疆五师双河综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
新疆奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
云南 文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
云南富宁电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8
云南麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
云南广南电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
云南麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
云南砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
云南文山新闻综合频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
云南文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
云南西畴电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
云南文山公共频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
浙江卫视,https://ali-xwl.cztv.com/live/channel011080Pnew.m3u8
浙江卫视,https://ali-xwl.cztv.com/live/channel01720Pnew.m3u8
浙江卫视,https://play-qukan.cztv.com/live/1746687468244305.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江钱江,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
浙江钱江,https://ali-xwl.cztv.com/live/channel021080Pnew.m3u8
浙江钱江,https://ali-xwl.cztv.com/live/channel02720Pnew.m3u8
浙江经济生活,http://ali-xwl.cztv.com/live/channel031080Plxw.m3u8
浙江经济生活,https://ali-xwl.cztv.com/live/channel031080Pnew.m3u8
浙江经济生活,https://ali-xwl.cztv.com/live/channel03720Pnew.m3u8
浙江教科影视,http://ali-xwl.cztv.com/live/channel041080Plxw.m3u8
浙江教科影视,https://ali-xwl.cztv.com/live/channel041080Pnew.m3u8
浙江教科影视,https://ali-xwl.cztv.com/live/channel04720Pnew.m3u8
浙江民生休闲,http://ali-xwl.cztv.com/live/channel061080Plxw.m3u8
浙江民生休闲,https://ali-xwl.cztv.com/live/channel061080Pnew.m3u8
浙江民生休闲,https://ali-xwl.cztv.com/live/channel06720Pnew.m3u8
浙江新闻频道,http://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
浙江新闻频道,https://ali-xwl.cztv.com/live/channel071080Pnew.m3u8
浙江新闻频道,https://ali-xwl.cztv.com/live/channel07720Pnew.m3u8
浙江少儿频道,http://ali-xwl.cztv.com/live/channel081080Plxw.m3u8
浙江少儿频道,https://ali-xwl.cztv.com/live/channel081080Pnew.m3u8
浙江少儿频道,https://ali-xwl.cztv.com/live/channel08720Pnew.m3u8
浙江国际频道,http://ali-xwl.cztv.com/live/channel101080Plxw.m3u8
浙江国际频道,https://ali-xwl.cztv.com/live/channel101080Pnew.m3u8
浙江国际频道,https://ali-xwl.cztv.com/live/channel10720Pnew.m3u8
浙江之江纪录,http://ali-xwl.cztv.com/live/channel121080Plxw.m3u8
浙江之江纪录,https://ali-xwl.cztv.com/live/channel121080Pnew.m3u8
浙江之江纪录,https://ali-xwl.cztv.com/live/channel12720Pnew.m3u8
绍兴新闻综合,https://l.cztvcloud.com/channels/lantian/sxchannel04/1080p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
柯桥新闻综合,https://play-a2.quklive.com/live/1640945211435051.m3u8
浙江电视台少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江6频道民生休闲频道,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江苍南新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
浙江苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed?
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江电视台影视娱乐频道,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
浙江杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江湖州长兴综合,http://l.cztvcloud.com/channels/lantian/SXchangxing1/720p.m3u8
浙江杭州综合1,http://l.cztvcloud.com/channels/lantian/sxchannel01/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江缙云新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
浙江金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
浙江开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
浙江兰溪新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
浙江开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed?
浙江丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江龙泉新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江临平新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
浙江龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
浙江宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
浙江宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
浙江普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
浙江宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
浙江平湖民生,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed?
浙江平湖新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
浙江钱江都市频道,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江庆元新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
浙江青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8$
浙江青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
浙江衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
浙江衢江新闻,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed?
浙江上虞文化影视频道,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江绍兴电视台公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
浙江绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
浙江绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
浙江绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
浙江绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
浙江嵊州新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江嵊泗新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
浙江绍兴新闻综合频道,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8
浙江文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
浙江武义新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
浙江象山新闻,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed?
浙江武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
浙江文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
浙江萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
浙江新昌新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
浙江萧山综合频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
浙江永嘉新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
浙江余杭未来频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
浙江余姚姚江文化频道,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
浙江之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
重庆璧山综合,http://222.179.42.129:8181/hls1.m3u8
重庆荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8
西宁新闻综合,http://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务,http://liveout.xntv.tv/a65jur/90p2i1.m3u8
拉萨综合,https://file.lasatv.cn/nmip-media/channellive/channel101894/playlist.m3u8
拉萨文旅,https://file.lasatv.cn/nmip-media/channellive/channel103157/playlist.m3u8
拉萨藏语综合,https://file.lasatv.cn/nmip-media/channellive/channel104335/playlist.m3u8
日喀则汉语综合,https://consolestream.rkzrm.cn:20323/4.m3u8
日喀则藏语综合,https://consolestream.rkzrm.cn:20323/8.m3u8
石嘴山综合频道,http://pili-live-rtmp-jrszs-tv.szsnews.com/jrszs-tv/zhpd.m3u8
石嘴山公共频道,http://pili-live-rtmp-jrszs-tv.szsnews.com/jrszs-tv/ggpd.m3u8
港澳台,#genre#
RTHK31,http://cdn.163189.xyz/163189/rthk31
RTHK32,http://cdn.163189.xyz/163189/rthk32
八度空间,http://cdn6.163189.xyz/163189/8tv
CHU,http://cdn6.163189.xyz/163189/chu
CH5,http://cdn6.163189.xyz/163189/ch5
CH8,http://cdn6.163189.xyz/163189/ch8
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华电影,http://cdn8.163189.xyz/163189/lhdy
伊朗新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
澳门卫视,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU7mTqxQB_sqm6bXI0cSeVrFB_n8HyELmysWUTQMEQoIR03bY77tpE0Dk0eWUxIZM_YGFbhdRAjz_eJP9tcU5UU_0bndr4v8VZa4FB7iuj6GBMxEdoRkXowyAg7YFz_PD4GdaWVnmXQKZtMvgD1MMAsd4FWR1_JDPDZgaxuqyi5SbM6rI91aYTjMYNcpKc1-0ta5MKtpfAFmoZ6clswzDQmg.m3u8?u=1756878715
金手指,https://svipsvip.ffzyread1.com/20240213/24278_dc4a204f/2000k/hls/mixed.m3u8
2046,https://vip.ffzy-play7.com/20221126/7051_2bcc22e4/2000k/hls/mixed.m3u8
重庆森林,https://vip.ffzy-online1.com/20230711/42267_332d6423/2000k/hls/mixed.m3u8
春光乍泄,https://vip.ffzy-play7.com/20230213/14499_7d8ab65b/2000k/hls/mixed.m3u8
天下无双,https://vip.ffzy-play2.com/20230427/46241_e72cbca5/2000k/hls/mixed.m3u8
无间道3：终极无间,https://vip.ffzy-play2.com/20221127/1567_f1965b4b/2000k/hls/mixed.m3u8
新仙鹤神针,https://vip.ffzy-play7.com/20221112/3357_c8500611/2000k/hls/mixed.m3u8
尚气与十环传奇,https://vip.ffzy-play7.com/20221227/9987_b260e2c5/2000k/hls/mixed.m3u8
玻璃樽,https://vip.ffzy-play7.com/20221112/3750_97a1bebc/2000k/hls/mixed.m3u8
赤壁(上),https://vip.ffzy-play7.com/20221231/10512_a999146a/2000k/hls/mixed.m3u8
赤壁(下),https://vip.ffzy-play7.com/20221231/10513_d4f9f843/2000k/hls/mixed.m3u8
洪兴仔之江湖大风暴,https://vip.ffzy-play7.com/20221208/8829_4733b9a0/2000k/hls/mixed.m3u8
流氓医生,https://vip.ffzy-play7.com/20221112/3552_c27df694/2000k/hls/mixed.m3u8
豪门夜宴,https://vip.ffzy-play.com/20221204/29458_3909f6d0/2000k/hls/mixed.m3u8
每天爱你8小时,https://vip.ffzy-play7.com/20221112/3589_ebde9eea/2000k/hls/mixed.m3u8
射雕英雄传之东成西就,https://vip.ffzy-play.com/20221018/2016_4525364a/2000k/hls/mixed.m3u8
辣手神探,https://vip.ffzy-play7.com/20221112/3526_ba428b29/2000k/hls/mixed.m3u8
忠义群英,https://vip.ffzy-play7.com/20221116/4836_e3063898/2000k/hls/mixed.m3u8
异域之末路英雄,https://vip.ffzy-play7.com/20221113/4238_dee715f5/2000k/hls/mixed.m3u8
新流星蝴蝶剑,https://vip.ffzy-play7.com/20230205/13377_4d26288e/2000k/hls/mixed.m3u8
侠骨仁心,https://vip.ffzy-play2.com/20221127/1587_a49f7cfa/2000k/hls/mixed.m3u8
摆渡人,https://vip.ffzy-play7.com/20221105/1685_0bfdd536/2000k/hls/mixed.m3u8
正牌韦小宝之奉旨沟女,https://vip.ffzy-play7.com/20221112/3439_af5153a4/2000k/hls/mixed.m3u8
捉妖记2,https://vip.ffzy-play.com/20221015/1132_e48d9c77/2000k/hls/mixed.m3u8
地下情,https://vip.ffzy-play7.com/20221117/4995_c179450d/2000k/hls/mixed.m3u8
海上花,https://vip.ffzy-play7.com/20230326/19727_00f910d1/2000k/hls/mixed.m3u8
千王1991,https://vip.ffzy-play7.com/20221208/8895_09d63d8a/2000k/hls/mixed.m3u8
杀手蝴蝶梦,https://vip.ffzy-play7.com/20230211/14190_307141b4/2000k/hls/mixed.m3u8
黑狱断肠歌之砌生猪肉,https://vip.ffzy-play7.com/20221209/9061_b07a4bf6/2000k/hls/mixed.m3u8
魔画情,https://vip.ffzy-play7.com/20221112/3619_bc4fa51a/2000k/hls/mixed.m3u8
三轮车夫,https://v.cdnlz16.com/20230914/38987_ef95e14f/2000k/hls/mixed.m3u8
暗花（粤语）,https://vip.ffzy-play7.com/20221223/9366_7b67bcf4/2000k/hls/mixed.m3u8
地下铁2003,https://v.cdnlz1.com/20231116/23823_2114e480/2000k/hls/mixed.m3u8
欧洲攻略,https://vip.ffzy-play7.com/20230116/11555_5a91f499/2000k/hls/mixed.m3u8
开心快活人,https://vip.ffzy-play7.com/20221115/4523_7f9cfc01/2000k/hls/mixed.m3u8
花心红杏,https://vip.lz-cdn1.com/20230726/21446_1433fc38/2000k/hls/mixed.m3u8
悲情城市,https://vip.ffzy-play7.com/20230306/17309_53fae91b/2000k/hls/mixed.m3u8
中环英雄,https://vip.ffzy-play7.com/20221129/7743_4656dd25/2000k/hls/mixed.m3u8
沙滩仔与周师奶,https://vip.ffzy-play7.com/20221113/4164_31b04baf/2000k/hls/mixed.m3u8
嘿玛 嘿玛,https://vip.ffzy-play7.com/20230306/17238_526f4dfa/2000k/hls/mixed.m3u8
人民英雄,https://vip.ffzy-play7.com/20230425/23122_ce832adb/2000k/hls/mixed.m3u8
金玉良缘红楼梦,https://vip.ffzy-play7.com/20230205/13338_f240f890/2000k/hls/mixed.m3u8
八百壮士,https://v.cdnlz19.com/20240711/39531_53b9618e/2000k/hls/mixed.m3u8
警察故事,https://vip1.lz-cdn1.com/20220404/878_6675a846/1200k/hls/mixed.m3u8
东邪西毒：终极版,https://vip.ffzy-play7.com/20221126/7187_ef433999/2000k/hls/mixed.m3u8
新天龙八部之天山童姥,https://vip.ffzy-play7.com/20221112/3355_8fe53bcd/2000k/hls/mixed.m3u8
鹿鼎记,https://vip.ffzy-online2.com/20230403/30732_157cb8d7/2000k/hls/mixed.m3u8
鹿鼎记2：神龙教,https://vip.ffzy-play7.com/20230101/10739_492582b8/2000k/hls/mixed.m3u8
白发魔女传,https://vip.ffzy-online.com/20221015/598_e3bb4b6b/2000k/hls/mixed.m3u8
刀剑笑,https://vip.ffzy-play7.com/20221112/3808_6690be34/2000k/hls/mixed.m3u8
蜀山：新蜀山剑侠,https://vip.ffzy-play7.com/20221115/4566_fdf3285b/2000k/hls/mixed.m3u8
脂粉奇兵,https://vip.ffzy-play7.com/20221116/4905_7cc75e10/2000k/hls/mixed.m3u8
暗恋桃花源,https://vip.ffzy-play7.com/20221113/3832_dea720b8/2000k/hls/mixed.m3u8
六指琴魔,https://vip.ffzy-play7.com/20221112/3553_942f41c9/2000k/hls/mixed.m3u8
夺命佳人,https://vip.ffzy-play7.com/20221115/4451_2bdac368/2000k/hls/mixed.m3u8
中国女兵,https://vip.ffzy-play7.com/20221115/4825_881215e6/2000k/hls/mixed.m3u8
梦中人,https://vip.ffzy-play7.com/20221117/5051_fc08dcdc/2000k/hls/mixed.m3u8
惊魂记,https://vip.ffzy-play7.com/20230302/16802_6bd2afee/2000k/hls/mixed.m3u8
